respondent;variant_status;mainline;variant;original_developers;common_active_maintainers;motivation;motivation_detail
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;legal;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;governance;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
nan;nan;nan;nan;nan;nan;others;nan
nan;nan;nan;nan;nan;nan;technical;nan
